"n","x0","eta","c","r","Weight","Power","MCSE"
500,0.25,0.05,2,1,"Tail",0.0568,0.00327333957908433
500,0.25,0.05,2,1,"Localized",0.0324,0.00250400638976821
500,0.25,0.05,2,2,"Uniform",0,0
500,0.25,0.05,2,2,"Central",0.0518,0.0031342227106573
500,0.25,0.05,2,2,"Tail",0.0476,0.00301112072159188
500,0.25,0.05,2,2,"Localized",0.0302,0.00242024626846112
500,0.25,0.05,2,3,"Uniform",0,0
500,0.25,0.05,2,3,"Central",0.0526,0.00315699984162179
500,0.25,0.05,2,3,"Tail",0.0558,0.00324611644892786
500,0.25,0.05,2,3,"Localized",0.0306,0.00243571919563812
500,0.25,0.05,2,5,"Uniform",0,0
500,0.25,0.05,2,5,"Central",0.0556,0.00324063697442339
500,0.25,0.05,2,5,"Tail",0.0528,0.00316266216975509
500,0.25,0.05,2,5,"Localized",0.029,0.00237314137800511
500,0.25,0.05,2,8,"Uniform",0,0
500,0.25,0.05,2,8,"Central",0.0528,0.00316266216975509
500,0.25,0.05,2,8,"Tail",0.0492,0.00305873699425106
500,0.25,0.05,2,8,"Localized",0.031,0.00245108139399735
500,0.25,0.1,0.5,1,"Uniform",0,0
500,0.25,0.1,0.5,1,"Central",0.0532,0.00317394895989208
500,0.25,0.1,0.5,1,"Tail",0.0482,0.00302908435009658
500,0.25,0.1,0.5,1,"Localized",0.039,0.00273784586856163
500,0.25,0.1,0.5,2,"Uniform",0,0
500,0.25,0.1,0.5,2,"Central",0.0552,0.0032296427046966
500,0.25,0.1,0.5,2,"Tail",0.0532,0.00317394895989208
500,0.25,0.1,0.5,2,"Localized",0.047,0.00299302522541993
500,0.25,0.1,0.5,3,"Uniform",0,0
500,0.25,0.1,0.5,3,"Central",0.0502,0.00308804015517933
500,0.25,0.1,0.5,3,"Tail",0.0504,0.00309385972532693
500,0.25,0.1,0.5,3,"Localized",0.0474,0.00300510365877785
500,0.25,0.1,0.5,5,"Uniform",0,0
500,0.25,0.1,0.5,5,"Central",0.0584,0.00331630637909105
500,0.25,0.1,0.5,5,"Tail",0.0488,0.00304691844328003
500,0.25,0.1,0.5,5,"Localized",0.0426,0.00285605462132642
500,0.25,0.1,0.5,8,"Uniform",0,0
500,0.25,0.1,0.5,8,"Central",0.0516,0.00312849612433834
500,0.25,0.1,0.5,8,"Tail",0.053,0.00316831185333767
500,0.25,0.1,0.5,8,"Localized",0.0476,0.00301112072159188
500,0.25,0.1,1,1,"Uniform",0,0
500,0.25,0.1,1,1,"Central",0.0548,0.00321860093829602
500,0.25,0.1,1,1,"Tail",0.0522,0.00314563697841947
500,0.25,0.1,1,1,"Localized",0.039,0.00273784586856163
500,0.25,0.1,1,2,"Uniform",0,0
500,0.25,0.1,1,2,"Central",0.0564,0.00326248494249399
500,0.25,0.1,1,2,"Tail",0.0508,0.00310545842026584
500,0.25,0.1,1,2,"Localized",0.0342,0.0025702280054501
500,0.25,0.1,1,3,"Uniform",0,0
500,0.25,0.1,1,3,"Central",0.0456,0.00295027591929975
500,0.25,0.1,1,3,"Tail",0.0526,0.00315699984162179
500,0.25,0.1,1,3,"Localized",0.038,0.0027039230758289
500,0.25,0.1,1,5,"Uniform",0,0
500,0.25,0.1,1,5,"Central",0.054,0.00319637294444813
500,0.25,0.1,1,5,"Tail",0.0544,0.0032075111847038
500,0.25,0.1,1,5,"Localized",0.036,0.00263453980801202
500,0.25,0.1,1,8,"Uniform",0,0
500,0.25,0.1,1,8,"Central",0.054,0.00319637294444813
500,0.25,0.1,1,8,"Tail",0.0536,0.00318518570887162
500,0.25,0.1,1,8,"Localized",0.0408,0.00279769047608916
500,0.25,0.1,1.5,1,"Uniform",0,0
500,0.25,0.1,1.5,1,"Central",0.0504,0.00309385972532693
500,0.25,0.1,1.5,1,"Tail",0.0518,0.0031342227106573
500,0.25,0.1,1.5,1,"Localized",0.0234,0.00213786996798215
500,0.25,0.1,1.5,2,"Uniform",0,0
500,0.25,0.1,1.5,2,"Central",0.0512,0.0031170036894428
500,0.25,0.1,1.5,2,"Tail",0.0544,0.0032075111847038
500,0.25,0.1,1.5,2,"Localized",0.034,0.0025629670306112
500,0.25,0.1,1.5,3,"Uniform",0,0
500,0.25,0.1,1.5,3,"Central",0.0546,0.00321306209090332
500,0.25,0.1,1.5,3,"Tail",0.0534,0.00317957355631223
500,0.25,0.1,1.5,3,"Localized",0.0324,0.00250400638976821
500,0.25,0.1,1.5,5,"Uniform",0,0
500,0.25,0.1,1.5,5,"Central",0.056,0.00325158422926425
500,0.25,0.1,1.5,5,"Tail",0.0512,0.0031170036894428
500,0.25,0.1,1.5,5,"Localized",0.04,0.0027712812921102
500,0.25,0.1,1.5,8,"Uniform",0,0
500,0.25,0.1,1.5,8,"Central",0.0492,0.00305873699425106
500,0.25,0.1,1.5,8,"Tail",0.0502,0.00308804015517933
500,0.25,0.1,1.5,8,"Localized",0.0384,0.00271755183943195
500,0.25,0.1,2,1,"Uniform",0,0
500,0.25,0.1,2,1,"Central",0.0544,0.0032075111847038
500,0.25,0.1,2,1,"Tail",0.0588,0.00332693733033852
500,0.25,0.1,2,1,"Localized",0.0258,0.00224206868761865
500,0.25,0.1,2,2,"Uniform",0,0
500,0.25,0.1,2,2,"Central",0.0464,0.00297479545515318
500,0.25,0.1,2,2,"Tail",0.053,0.00316831185333767
500,0.25,0.1,2,2,"Localized",0.0346,0.0025846794772273
500,0.25,0.1,2,3,"Uniform",0,0
500,0.25,0.1,2,3,"Central",0.0504,0.00309385972532693
500,0.25,0.1,2,3,"Tail",0.0538,0.00319078548323136
500,0.25,0.1,2,3,"Localized",0.0268,0.00228393344911799
500,0.25,0.1,2,5,"Uniform",0,0
500,0.25,0.1,2,5,"Central",0.0554,0.00323514574633045
500,0.25,0.1,2,5,"Tail",0.052,0.00313993630508646
500,0.25,0.1,2,5,"Localized",0.0324,0.00250400638976821
500,0.25,0.1,2,8,"Uniform",0,0
500,0.25,0.1,2,8,"Central",0.0506,0.00309966578843591
500,0.25,0.1,2,8,"Tail",0.0536,0.00318518570887162
500,0.25,0.1,2,8,"Localized",0.0236,0.00214676687136727
500,0.25,0.2,0.5,1,"Uniform",0,0
500,0.25,0.2,0.5,1,"Central",0.0526,0.00315699984162179
500,0.25,0.2,0.5,1,"Tail",0.053,0.00316831185333767
500,0.25,0.2,0.5,1,"Localized",0.036,0.00263453980801202
500,0.25,0.2,0.5,2,"Uniform",0,0
500,0.25,0.2,0.5,2,"Central",0.0536,0.00318518570887162
500,0.25,0.2,0.5,2,"Tail",0.049,0.00305283474822991
500,0.25,0.2,0.5,2,"Localized",0.0418,0.00283029185774188
500,0.25,0.2,0.5,3,"Uniform",0,0
500,0.25,0.2,0.5,3,"Central",0.0502,0.00308804015517933
500,0.25,0.2,0.5,3,"Tail",0.0476,0.00301112072159188
500,0.25,0.2,0.5,3,"Localized",0.047,0.00299302522541993
500,0.25,0.2,0.5,5,"Uniform",0,0
500,0.25,0.2,0.5,5,"Central",0.0556,0.00324063697442339
500,0.25,0.2,0.5,5,"Tail",0.0498,0.00307636018697421
500,0.25,0.2,0.5,5,"Localized",0.0422,0.00284320804725929
500,0.25,0.2,0.5,8,"Uniform",0,0
500,0.25,0.2,0.5,8,"Central",0.0488,0.00304691844328003
500,0.25,0.2,0.5,8,"Tail",0.0492,0.00305873699425106
500,0.25,0.2,0.5,8,"Localized",0.0486,0.0030409879973456
500,0.25,0.2,1,1,"Uniform",0,0
500,0.25,0.2,1,1,"Central",0.0498,0.00307636018697421
500,0.25,0.2,1,1,"Tail",0.056,0.00325158422926425
500,0.25,0.2,1,1,"Localized",0.0368,0.00266254614983478
500,0.25,0.2,1,2,"Uniform",0,0
500,0.25,0.2,1,2,"Central",0.0492,0.00305873699425106
500,0.25,0.2,1,2,"Tail",0.0544,0.0032075111847038
500,0.25,0.2,1,2,"Localized",0.0322,0.00249652398346181
500,0.25,0.2,1,3,"Uniform",0,0
500,0.25,0.2,1,3,"Central",0.0474,0.00300510365877785
500,0.25,0.2,1,3,"Tail",0.0508,0.00310545842026584
500,0.25,0.2,1,3,"Localized",0.0384,0.00271755183943195
500,0.25,0.2,1,5,"Uniform",0,0
500,0.25,0.2,1,5,"Central",0.0592,0.0033375248313683
500,0.25,0.2,1,5,"Tail",0.0552,0.0032296427046966
500,0.25,0.2,1,5,"Localized",0.0388,0.00273110087693589
500,0.25,0.2,1,8,"Uniform",0,0
500,0.25,0.2,1,8,"Central",0.0456,0.00295027591929975
500,0.25,0.2,1,8,"Tail",0.053,0.00316831185333767
500,0.25,0.2,1,8,"Localized",0.037,0.00266949433413896
500,0.25,0.2,1.5,1,"Uniform",0,0
500,0.25,0.2,1.5,1,"Central",0.0494,0.0030646252625729
500,0.25,0.2,1.5,1,"Tail",0.0574,0.0032895361375124
500,0.25,0.2,1.5,1,"Localized",0.0322,0.00249652398346181
500,0.25,0.2,1.5,2,"Uniform",0,0
500,0.25,0.2,1.5,2,"Central",0.051,0.00311123769583746
500,0.25,0.2,1.5,2,"Tail",0.0526,0.00315699984162179
500,0.25,0.2,1.5,2,"Localized",0.0306,0.00243571919563812
500,0.25,0.2,1.5,3,"Uniform",0,0
500,0.25,0.2,1.5,3,"Central",0.0452,0.00293792307591605
500,0.25,0.2,1.5,3,"Tail",0.0502,0.00308804015517933
500,0.25,0.2,1.5,3,"Localized",0.0324,0.00250400638976821
500,0.25,0.2,1.5,5,"Uniform",0,0
500,0.25,0.2,1.5,5,"Central",0.0514,0.00312275647465504
500,0.25,0.2,1.5,5,"Tail",0.0526,0.00315699984162179
500,0.25,0.2,1.5,5,"Localized",0.0294,0.00238895960618843
500,0.25,0.2,1.5,8,"Uniform",0,0
500,0.25,0.2,1.5,8,"Central",0.0468,0.00298696367570816
500,0.25,0.2,1.5,8,"Tail",0.0526,0.00315699984162179
500,0.25,0.2,1.5,8,"Localized",0.0394,0.00275127752144345
500,0.25,0.2,2,1,"Uniform",0,0
500,0.25,0.2,2,1,"Central",0.0506,0.00309966578843591
500,0.25,0.2,2,1,"Tail",0.0548,0.00321860093829602
500,0.25,0.2,2,1,"Localized",0.0226,0.00210186774084384
500,0.25,0.2,2,2,"Uniform",0,0
500,0.25,0.2,2,2,"Central",0.0496,0.00307049963361014
500,0.25,0.2,2,2,"Tail",0.0586,0.00332162731202644
500,0.25,0.2,2,2,"Localized",0.0276,0.00231681850821336
500,0.25,0.2,2,3,"Uniform",0,0
500,0.25,0.2,2,3,"Central",0.039,0.00273784586856163
500,0.25,0.2,2,3,"Tail",0.0594,0.00334280241713446
500,0.25,0.2,2,3,"Localized",0.0252,0.00221652701314466
500,0.25,0.2,2,5,"Uniform",0,0
500,0.25,0.2,2,5,"Central",0.0458,0.00295642892693195
500,0.25,0.2,2,5,"Tail",0.0562,0.00325704037432759
500,0.25,0.2,2,5,"Localized",0.033,0.00252630164469724
500,0.25,0.2,2,8,"Uniform",0,0
500,0.25,0.2,2,8,"Central",0.0544,0.0032075111847038
500,0.25,0.2,2,8,"Tail",0.0556,0.00324063697442339
500,0.25,0.2,2,8,"Localized",0.0308,0.00244341400503476
500,0.5,0.05,0.5,1,"Uniform",0,0
500,0.5,0.05,0.5,1,"Central",0.0524,0.00315132480077824
500,0.5,0.05,0.5,1,"Tail",0.0556,0.00324063697442339
500,0.5,0.05,0.5,1,"Localized",0.0374,0.00268332778467335
500,0.5,0.05,0.5,2,"Uniform",0,0
500,0.5,0.05,0.5,2,"Central",0.0494,0.0030646252625729
500,0.5,0.05,0.5,2,"Tail",0.054,0.00319637294444813
500,0.5,0.05,0.5,2,"Localized",0.0458,0.00295642892693195
500,0.5,0.05,0.5,3,"Uniform",0,0
500,0.5,0.05,0.5,3,"Central",0.0424,0.00284963997726029
500,0.5,0.05,0.5,3,"Tail",0.0574,0.0032895361375124
500,0.5,0.05,0.5,3,"Localized",0.0448,0.00292550713552369
500,0.5,0.05,0.5,5,"Uniform",0,0
500,0.5,0.05,0.5,5,"Central",0.0522,0.00314563697841947
500,0.5,0.05,0.5,5,"Tail",0.0476,0.00301112072159188
500,0.5,0.05,0.5,5,"Localized",0.0466,0.00298088711627931
500,0.5,0.05,0.5,8,"Uniform",0,0
500,0.5,0.05,0.5,8,"Central",0.048,0.00302311098043059
500,0.5,0.05,0.5,8,"Tail",0.0538,0.00319078548323136
500,0.5,0.05,0.5,8,"Localized",0.052,0.00313993630508646
500,0.5,0.05,1,1,"Uniform",0,0
500,0.5,0.05,1,1,"Central",0.0458,0.00295642892693195
500,0.5,0.05,1,1,"Tail",0.0524,0.00315132480077824
500,0.5,0.05,1,1,"Localized",0.0352,0.00260618341641566
500,0.5,0.05,1,2,"Uniform",0,0
500,0.5,0.05,1,2,"Central",0.0446,0.00291927525252416
500,0.5,0.05,1,2,"Tail",0.0502,0.00308804015517933
500,0.5,0.05,1,2,"Localized",0.0364,0.00264858603787002
500,0.5,0.05,1,3,"Uniform",0,0
500,0.5,0.05,1,3,"Central",0.0522,0.00314563697841947
500,0.5,0.05,1,3,"Tail",0.0544,0.0032075111847038
500,0.5,0.05,1,3,"Localized",0.0366,0.00265557677350891
500,0.5,0.05,1,5,"Uniform",0,0
500,0.5,0.05,1,5,"Central",0.0464,0.00297479545515318
500,0.5,0.05,1,5,"Tail",0.0538,0.00319078548323136
500,0.5,0.05,1,5,"Localized",0.0478,0.00301712313305241
500,0.5,0.05,1,8,"Uniform",0,0
500,0.5,0.05,1,8,"Central",0.049,0.00305283474822991
500,0.5,0.05,1,8,"Tail",0.0586,0.00332162731202644
500,0.5,0.05,1,8,"Localized",0.0444,0.00291302729132427
500,0.5,0.05,1.5,1,"Uniform",0,0
500,0.5,0.05,1.5,1,"Central",0.0416,0.00282380735886852
500,0.5,0.05,1.5,1,"Tail",0.053,0.00316831185333767
500,0.5,0.05,1.5,1,"Localized",0.0332,0.0025336834845734
500,0.5,0.05,1.5,2,"Uniform",0,0
500,0.5,0.05,1.5,2,"Central",0.0428,0.00286245209566903
500,0.5,0.05,1.5,2,"Tail",0.0626,0.00342582077756557
500,0.5,0.05,1.5,2,"Localized",0.0366,0.00265557677350891
500,0.5,0.05,1.5,3,"Uniform",0,0
500,0.5,0.05,1.5,3,"Central",0.0408,0.00279769047608916
500,0.5,0.05,1.5,3,"Tail",0.0588,0.00332693733033852
500,0.5,0.05,1.5,3,"Localized",0.0374,0.00268332778467335
500,0.5,0.05,1.5,5,"Uniform",0,0
500,0.5,0.05,1.5,5,"Central",0.0426,0.00285605462132642
500,0.5,0.05,1.5,5,"Tail",0.0472,0.00299907185642492
500,0.5,0.05,1.5,5,"Localized",0.0382,0.0027107474983849
500,0.5,0.05,1.5,8,"Uniform",0,0
500,0.5,0.05,1.5,8,"Central",0.0428,0.00286245209566903
500,0.5,0.05,1.5,8,"Tail",0.054,0.00319637294444813
500,0.5,0.05,1.5,8,"Localized",0.0396,0.00275796446677618
500,0.5,0.05,2,1,"Uniform",0,0
500,0.5,0.05,2,1,"Central",0.0474,0.00300510365877785
500,0.5,0.05,2,1,"Tail",0.0578,0.00330027756408457
500,0.5,0.05,2,1,"Localized",0.0282,0.00234114331043616
500,0.5,0.05,2,2,"Uniform",0,0
500,0.5,0.05,2,2,"Central",0.0428,0.00286245209566903
500,0.5,0.05,2,2,"Tail",0.0632,0.00344109749934523
500,0.5,0.05,2,2,"Localized",0.0298,0.00240466047499434
500,0.5,0.05,2,3,"Uniform",0,0
500,0.5,0.05,2,3,"Central",0.0366,0.00265557677350891
500,0.5,0.05,2,3,"Tail",0.056,0.00325158422926425
500,0.5,0.05,2,3,"Localized",0.0312,0.00245872161905328
500,0.5,0.05,2,5,"Uniform",0,0
500,0.5,0.05,2,5,"Central",0.043,0.00286883251515316
500,0.5,0.05,2,5,"Tail",0.0548,0.00321860093829602
500,0.5,0.05,2,5,"Localized",0.033,0.00252630164469724
500,0.5,0.05,2,8,"Uniform",0,0
500,0.5,0.05,2,8,"Central",0.044,0.00290048271844533
500,0.5,0.05,2,8,"Tail",0.0554,0.00323514574633045
500,0.5,0.05,2,8,"Localized",0.0296,0.00239682456596222
500,0.5,0.1,0.5,1,"Uniform",0,0
500,0.5,0.1,0.5,1,"Central",0.0474,0.00300510365877785
500,0.5,0.1,0.5,1,"Tail",0.0554,0.00323514574633045
500,0.5,0.1,0.5,1,"Localized",0.0382,0.0027107474983849
500,0.5,0.1,0.5,2,"Uniform",0,0
500,0.5,0.1,0.5,2,"Central",0.0488,0.00304691844328003
500,0.5,0.1,0.5,2,"Tail",0.055,0.0032241277890307
500,0.5,0.1,0.5,2,"Localized",0.0426,0.00285605462132642
500,0.5,0.1,0.5,3,"Uniform",0,0
500,0.5,0.1,0.5,3,"Central",0.0468,0.00298696367570816
500,0.5,0.1,0.5,3,"Tail",0.0486,0.0030409879973456
500,0.5,0.1,0.5,3,"Localized",0.0438,0.00289418589589542
500,0.5,0.1,0.5,5,"Uniform",0,0
500,0.5,0.1,0.5,5,"Central",0.046,0.00296256645495084
500,0.5,0.1,0.5,5,"Tail",0.0492,0.00305873699425106
500,0.5,0.1,0.5,5,"Localized",0.0456,0.00295027591929975
500,0.5,0.1,0.5,8,"Uniform",0,0
500,0.5,0.1,0.5,8,"Central",0.042,0.00283675871374356
500,0.5,0.1,0.5,8,"Tail",0.0554,0.00323514574633045
500,0.5,0.1,0.5,8,"Localized",0.0436,0.00288787257336608
500,0.5,0.1,1,1,"Uniform",0,0
500,0.5,0.1,1,1,"Central",0.0428,0.00286245209566903
500,0.5,0.1,1,1,"Tail",0.0612,0.00338982477423244
500,0.5,0.1,1,1,"Localized",0.0398,0.00276463234445378
500,0.5,0.1,1,2,"Uniform",0,0
500,0.5,0.1,1,2,"Central",0.0416,0.00282380735886852
500,0.5,0.1,1,2,"Tail",0.064,0.00346132922444543
500,0.5,0.1,1,2,"Localized",0.04,0.0027712812921102
500,0.5,0.1,1,3,"Uniform",0,0
500,0.5,0.1,1,3,"Central",0.0442,0.00290676314824583
500,0.5,0.1,1,3,"Tail",0.053,0.00316831185333767
500,0.5,0.1,1,3,"Localized",0.0334,0.00254104073166882
500,0.5,0.1,1,5,"Uniform",0,0
500,0.5,0.1,1,5,"Central",0.0432,0.00287519599331941
500,0.5,0.1,1,5,"Tail",0.057,0.00327874976172321
500,0.5,0.1,1,5,"Localized",0.0414,0.00281730509529941
500,0.5,0.1,1,8,"Uniform",0,0
500,0.5,0.1,1,8,"Central",0.049,0.00305283474822991
500,0.5,0.1,1,8,"Tail",0.0512,0.0031170036894428
500,0.5,0.1,1,8,"Localized",0.0392,0.0027445713690848
500,0.5,0.1,1.5,1,"Uniform",0,0
500,0.5,0.1,1.5,1,"Central",0.0356,0.00262040607540129
500,0.5,0.1,1.5,1,"Tail",0.064,0.00346132922444543
500,0.5,0.1,1.5,1,"Localized",0.0298,0.00240466047499434
500,0.5,0.1,1.5,2,"Uniform",0,0
500,0.5,0.1,1.5,2,"Central",0.0388,0.00273110087693589
500,0.5,0.1,1.5,2,"Tail",0.0584,0.00331630637909105
500,0.5,0.1,1.5,2,"Localized",0.0304,0.00242799670510485
500,0.5,0.1,1.5,3,"Uniform",0,0
500,0.5,0.1,1.5,3,"Central",0.0348,0.00259187036712873
500,0.5,0.1,1.5,3,"Tail",0.056,0.00325158422926425
500,0.5,0.1,1.5,3,"Localized",0.0314,0.00246633493264804
500,0.5,0.1,1.5,5,"Uniform",0,0
500,0.5,0.1,1.5,5,"Central",0.039,0.00273784586856163
500,0.5,0.1,1.5,5,"Tail",0.0616,0.00340015999623547
500,0.5,0.1,1.5,5,"Localized",0.0356,0.00262040607540129
500,0.5,0.1,1.5,8,"Uniform",0,0
500,0.5,0.1,1.5,8,"Central",0.0378,0.00269707841932711
500,0.5,0.1,1.5,8,"Tail",0.0558,0.00324611644892786
500,0.5,0.1,1.5,8,"Localized",0.028,0.00233306665142683
500,0.5,0.1,2,1,"Uniform",0,0
500,0.5,0.1,2,1,"Central",0.0332,0.0025336834845734
500,0.5,0.1,2,1,"Tail",0.0686,0.00357474586509307
500,0.5,0.1,2,1,"Localized",0.0224,0.00209276085590303
500,0.5,0.1,2,2,"Uniform",0,0
500,0.5,0.1,2,2,"Central",0.0348,0.00259187036712873
500,0.5,0.1,2,2,"Tail",0.0686,0.00357474586509307
500,0.5,0.1,2,2,"Localized",0.0186,0.0019107087690174
500,0.5,0.1,2,3,"Uniform",0,0
500,0.5,0.1,2,3,"Central",0.0346,0.0025846794772273
500,0.5,0.1,2,3,"Tail",0.0628,0.00343092290790685
500,0.5,0.1,2,3,"Localized",0.0278,0.00232495849425318
500,0.5,0.1,2,5,"Uniform",0,0
500,0.5,0.1,2,5,"Central",0.0414,0.00281730509529941
500,0.5,0.1,2,5,"Tail",0.0612,0.00338982477423244
500,0.5,0.1,2,5,"Localized",0.0318,0.00248148181536758
500,0.5,0.1,2,8,"Uniform",0,0
500,0.5,0.1,2,8,"Central",0.0424,0.00284963997726029
500,0.5,0.1,2,8,"Tail",0.0606,0.00337424480439698
500,0.5,0.1,2,8,"Localized",0.0308,0.00244341400503476
500,0.5,0.2,0.5,1,"Uniform",0,0
500,0.5,0.2,0.5,1,"Central",0.0474,0.00300510365877785
500,0.5,0.2,0.5,1,"Tail",0.057,0.00327874976172321
500,0.5,0.2,0.5,1,"Localized",0.0392,0.0027445713690848
500,0.5,0.2,0.5,2,"Uniform",0,0
500,0.5,0.2,0.5,2,"Central",0.0476,0.00301112072159188
500,0.5,0.2,0.5,2,"Tail",0.0576,0.00329491244193226
500,0.5,0.2,0.5,2,"Localized",0.046,0.00296256645495084
500,0.5,0.2,0.5,3,"Uniform",0,0
500,0.5,0.2,0.5,3,"Central",0.042,0.00283675871374356
500,0.5,0.2,0.5,3,"Tail",0.055,0.0032241277890307
500,0.5,0.2,0.5,3,"Localized",0.0436,0.00288787257336608
500,0.5,0.2,0.5,5,"Uniform",0,0
500,0.5,0.2,0.5,5,"Central",0.0496,0.00307049963361014
500,0.5,0.2,0.5,5,"Tail",0.0558,0.00324611644892786
500,0.5,0.2,0.5,5,"Localized",0.0476,0.00301112072159188
500,0.5,0.2,0.5,8,"Uniform",0,0
500,0.5,0.2,0.5,8,"Central",0.0406,0.00279111590586991
500,0.5,0.2,0.5,8,"Tail",0.0548,0.00321860093829602
500,0.5,0.2,0.5,8,"Localized",0.0486,0.0030409879973456
500,0.5,0.2,1,1,"Uniform",0,0
500,0.5,0.2,1,1,"Central",0.0368,0.00266254614983478
500,0.5,0.2,1,1,"Tail",0.066,0.00351123909752668
500,0.5,0.2,1,1,"Localized",0.0402,0.00277791144567281
500,0.5,0.2,1,2,"Uniform",0,0
500,0.5,0.2,1,2,"Central",0.0414,0.00281730509529941
500,0.5,0.2,1,2,"Tail",0.0622,0.00341558662604244
500,0.5,0.2,1,2,"Localized",0.0434,0.00288154264240528
500,0.5,0.2,1,3,"Uniform",0,0
500,0.5,0.2,1,3,"Central",0.0378,0.00269707841932711
500,0.5,0.2,1,3,"Tail",0.0598,0.00335332551357604
500,0.5,0.2,1,3,"Localized",0.0342,0.0025702280054501
500,0.5,0.2,1,5,"Uniform",0,0
500,0.5,0.2,1,5,"Central",0.0432,0.00287519599331941
500,0.5,0.2,1,5,"Tail",0.0556,0.00324063697442339
500,0.5,0.2,1,5,"Localized",0.0432,0.00287519599331941
500,0.5,0.2,1,8,"Uniform",0,0
500,0.5,0.2,1,8,"Central",0.0418,0.00283029185774188
500,0.5,0.2,1,8,"Tail",0.0582,0.003310974478911
500,0.5,0.2,1,8,"Localized",0.0506,0.00309966578843591
500,0.5,0.2,1.5,1,"Uniform",0,0
500,0.5,0.2,1.5,1,"Central",0.0376,0.00269021337443705
500,0.5,0.2,1.5,1,"Tail",0.075,0.00372491610643784
500,0.5,0.2,1.5,1,"Localized",0.0316,0.00247392158323581
500,0.5,0.2,1.5,2,"Uniform",0,0
500,0.5,0.2,1.5,2,"Central",0.0384,0.00271755183943195
500,0.5,0.2,1.5,2,"Tail",0.0718,0.00365088372863338
500,0.5,0.2,1.5,2,"Localized",0.0274,0.00230864635663412
500,0.5,0.2,1.5,3,"Uniform",0,0
500,0.5,0.2,1.5,3,"Central",0.0364,0.00264858603787002
500,0.5,0.2,1.5,3,"Tail",0.0656,0.00350133231784702
500,0.5,0.2,1.5,3,"Localized",0.0422,0.00284320804725929
500,0.5,0.2,1.5,5,"Uniform",0,0
500,0.5,0.2,1.5,5,"Central",0.0414,0.00281730509529941
500,0.5,0.2,1.5,5,"Tail",0.0606,0.00337424480439698
500,0.5,0.2,1.5,5,"Localized",0.0378,0.00269707841932711
500,0.5,0.2,1.5,8,"Uniform",0,0
500,0.5,0.2,1.5,8,"Central",0.0414,0.00281730509529941
500,0.5,0.2,1.5,8,"Tail",0.063,0.00343601513384327
500,0.5,0.2,1.5,8,"Localized",0.0292,0.00238106530779817
500,0.5,0.2,2,1,"Uniform",0,0
500,0.5,0.2,2,1,"Central",0.0294,0.00238895960618843
500,0.5,0.2,2,1,"Tail",0.0822,0.00388440883533132
500,0.5,0.2,2,1,"Localized",0.0228,0.00211093154791907
500,0.5,0.2,2,2,"Uniform",0,0
500,0.5,0.2,2,2,"Central",0.0314,0.00246633493264804
500,0.5,0.2,2,2,"Tail",0.0776,0.00378360251612137
500,0.5,0.2,2,2,"Localized",0.0246,0.00219065469666034
500,0.5,0.2,2,3,"Uniform",0,0
500,0.5,0.2,2,3,"Central",0.029,0.00237314137800511
500,0.5,0.2,2,3,"Tail",0.0784,0.00380140605565888
500,0.5,0.2,2,3,"Localized",0.0254,0.00222507707731665
500,0.5,0.2,2,5,"Uniform",0,0
500,0.5,0.2,2,5,"Central",0.0362,0.00264157377334043
500,0.5,0.2,2,5,"Tail",0.0696,0.00359877312427444
500,0.5,0.2,2,5,"Localized",0.0308,0.00244341400503476
500,0.5,0.2,2,8,"Uniform",0,0
500,0.5,0.2,2,8,"Central",0.0336,0.00254837359898426
500,0.5,0.2,2,8,"Tail",0.0734,0.00368815509435273
500,0.5,0.2,2,8,"Localized",0.035,0.00259903828367341
500,0.75,0.05,0.5,1,"Uniform",0,0
500,0.75,0.05,0.5,1,"Central",0.0548,0.00321860093829602
500,0.75,0.05,0.5,1,"Tail",0.0524,0.00315132480077824
500,0.75,0.05,0.5,1,"Localized",0.0432,0.00287519599331941
500,0.75,0.05,0.5,2,"Uniform",0,0
500,0.75,0.05,0.5,2,"Central",0.0488,0.00304691844328003
500,0.75,0.05,0.5,2,"Tail",0.0536,0.00318518570887162
500,0.75,0.05,0.5,2,"Localized",0.0378,0.00269707841932711
500,0.75,0.05,0.5,3,"Uniform",0,0
500,0.75,0.05,0.5,3,"Central",0.0504,0.00309385972532693
500,0.75,0.05,0.5,3,"Tail",0.0512,0.0031170036894428
500,0.75,0.05,0.5,3,"Localized",0.0398,0.00276463234445378
500,0.75,0.05,0.5,5,"Uniform",0,0
500,0.75,0.05,0.5,5,"Central",0.0508,0.00310545842026584
500,0.75,0.05,0.5,5,"Tail",0.0456,0.00295027591929975
500,0.75,0.05,0.5,5,"Localized",0.0388,0.00273110087693589
500,0.75,0.05,0.5,8,"Uniform",0,0
500,0.75,0.05,0.5,8,"Central",0.0542,0.00320194815698193
500,0.75,0.05,0.5,8,"Tail",0.05,0.00308220700148449
500,0.75,0.05,0.5,8,"Localized",0.052,0.00313993630508646
500,0.75,0.05,1,1,"Uniform",0,0
500,0.75,0.05,1,1,"Central",0.0536,0.00318518570887162
500,0.75,0.05,1,1,"Tail",0.0572,0.00328414859590732
500,0.75,0.05,1,1,"Localized",0.0398,0.00276463234445378
500,0.75,0.05,1,2,"Uniform",0,0
500,0.75,0.05,1,2,"Central",0.0476,0.00301112072159188
500,0.75,0.05,1,2,"Tail",0.051,0.00311123769583746
