"n","Perturbation","x0","eta","c","r","Weight","Kappa","Lambda","Empirical_Power","MCSE","Theoretical_Power","Zero_Kappa"
200,"Localized",0.5,0.1,0.5,8,"Tail",-0.164420039324534,-0.0822100196622668,0.0526,0.00315699984162179,0.0507745523403663,FALSE
200,"Localized",0.5,0.1,1,1,"Uniform",-2.50633896819888e-05,-2.50633896819888e-05,0,0,0.0500000000719576,FALSE
200,"Localized",0.5,0.1,1,1,"Central",0.100677150567392,0.100677150567392,0.0372,0.00267642149146953,0.0511618907517446,FALSE
200,"Localized",0.5,0.1,1,1,"Tail",-0.164420039324534,-0.164420039324534,0.0556,0.00324063697442339,0.053102561257984,FALSE
200,"Localized",0.5,0.1,1,2,"Uniform",-2.50633896819888e-05,-2.50633896819888e-05,0,0,0.0500000000719576,FALSE
200,"Localized",0.5,0.1,1,2,"Central",0.100677150567392,0.100677150567392,0.0422,0.00284320804725929,0.0511618907517446,FALSE
200,"Localized",0.5,0.1,1,2,"Tail",-0.164420039324534,-0.164420039324534,0.0524,0.00315132480077824,0.053102561257984,FALSE
200,"Localized",0.5,0.1,1,3,"Uniform",-2.50633896819888e-05,-2.50633896819888e-05,0,0,0.0500000000719576,FALSE
200,"Localized",0.5,0.1,1,3,"Central",0.100677150567392,0.100677150567392,0.0418,0.00283029185774188,0.0511618907517446,FALSE
200,"Localized",0.5,0.1,1,3,"Tail",-0.164420039324534,-0.164420039324534,0.05,0.00308220700148449,0.053102561257984,FALSE
200,"Localized",0.5,0.1,1,5,"Uniform",-2.50633896819888e-05,-2.50633896819888e-05,0,0,0.0500000000719576,FALSE
200,"Localized",0.5,0.1,1,5,"Central",0.100677150567392,0.100677150567392,0.0378,0.00269707841932711,0.0511618907517446,FALSE
200,"Localized",0.5,0.1,1,5,"Tail",-0.164420039324534,-0.164420039324534,0.0534,0.00317957355631223,0.053102561257984,FALSE
200,"Localized",0.5,0.1,1,8,"Uniform",-2.50633896819888e-05,-2.50633896819888e-05,0,0,0.0500000000719576,FALSE
200,"Localized",0.5,0.1,1,8,"Central",0.100677150567392,0.100677150567392,0.04,0.0027712812921102,0.0511618907517446,FALSE
200,"Localized",0.5,0.1,1,8,"Tail",-0.164420039324534,-0.164420039324534,0.057,0.00327874976172321,0.053102561257984,FALSE
200,"Localized",0.5,0.1,1.5,1,"Uniform",-2.50633896819888e-05,-3.75950845229833e-05,0,0,0.0500000001619043,FALSE
200,"Localized",0.5,0.1,1.5,1,"Central",0.100677150567392,0.151015725851088,0.0308,0.00244341400503476,0.0526165489722555,FALSE
200,"Localized",0.5,0.1,1.5,1,"Tail",-0.164420039324534,-0.2466300589868,0.0614,0.00339499749631719,0.0569967789714435,FALSE
200,"Localized",0.5,0.1,1.5,2,"Uniform",-2.50633896819888e-05,-3.75950845229833e-05,0,0,0.0500000001619043,FALSE
200,"Localized",0.5,0.1,1.5,2,"Central",0.100677150567392,0.151015725851088,0.0308,0.00244341400503476,0.0526165489722555,FALSE
200,"Localized",0.5,0.1,1.5,2,"Tail",-0.164420039324534,-0.2466300589868,0.0532,0.00317394895989208,0.0569967789714435,FALSE
200,"Localized",0.5,0.1,1.5,3,"Uniform",-2.50633896819888e-05,-3.75950845229833e-05,0,0,0.0500000001619043,FALSE
200,"Localized",0.5,0.1,1.5,3,"Central",0.100677150567392,0.151015725851088,0.033,0.00252630164469724,0.0526165489722555,FALSE
200,"Localized",0.5,0.1,1.5,3,"Tail",-0.164420039324534,-0.2466300589868,0.059,0.00333223648620562,0.0569967789714435,FALSE
200,"Localized",0.5,0.1,1.5,5,"Uniform",-2.50633896819888e-05,-3.75950845229833e-05,0,0,0.0500000001619043,FALSE
200,"Localized",0.5,0.1,1.5,5,"Central",0.100677150567392,0.151015725851088,0.0356,0.00262040607540129,0.0526165489722555,FALSE
200,"Localized",0.5,0.1,1.5,5,"Tail",-0.164420039324534,-0.2466300589868,0.0592,0.0033375248313683,0.0569967789714435,FALSE
200,"Localized",0.5,0.1,1.5,8,"Uniform",-2.50633896819888e-05,-3.75950845229833e-05,0,0,0.0500000001619043,FALSE
200,"Localized",0.5,0.1,1.5,8,"Central",0.100677150567392,0.151015725851088,0.0398,0.00276463234445378,0.0526165489722555,FALSE
200,"Localized",0.5,0.1,1.5,8,"Tail",-0.164420039324534,-0.2466300589868,0.0492,0.00305873699425106,0.0569967789714435,FALSE
200,"Localized",0.5,0.1,2,1,"Uniform",-2.50633896819888e-05,-5.01267793639777e-05,0,0,0.0500000002878298,FALSE
200,"Localized",0.5,0.1,2,1,"Central",0.100677150567392,0.201354301134784,0.0272,0.00230044169671826,0.0546572942405795,FALSE
200,"Localized",0.5,0.1,2,1,"Tail",-0.164420039324534,-0.328840078649067,0.063,0.00343601513384327,0.0624774583226576,FALSE
200,"Localized",0.5,0.1,2,2,"Uniform",-2.50633896819888e-05,-5.01267793639777e-05,0,0,0.0500000002878298,FALSE
200,"Localized",0.5,0.1,2,2,"Central",0.100677150567392,0.201354301134784,0.0288,0.00236518751899294,0.0546572942405795,FALSE
200,"Localized",0.5,0.1,2,2,"Tail",-0.164420039324534,-0.328840078649067,0.0542,0.00320194815698193,0.0624774583226576,FALSE
200,"Localized",0.5,0.1,2,3,"Uniform",-2.50633896819888e-05,-5.01267793639777e-05,0,0,0.0500000002878298,FALSE
200,"Localized",0.5,0.1,2,3,"Central",0.100677150567392,0.201354301134784,0.0318,0.00248148181536758,0.0546572942405795,FALSE
200,"Localized",0.5,0.1,2,3,"Tail",-0.164420039324534,-0.328840078649067,0.0622,0.00341558662604244,0.0624774583226576,FALSE
200,"Localized",0.5,0.1,2,5,"Uniform",-2.50633896819888e-05,-5.01267793639777e-05,0,0,0.0500000002878298,FALSE
200,"Localized",0.5,0.1,2,5,"Central",0.100677150567392,0.201354301134784,0.0362,0.00264157377334043,0.0546572942405795,FALSE
200,"Localized",0.5,0.1,2,5,"Tail",-0.164420039324534,-0.328840078649067,0.0606,0.00337424480439698,0.0624774583226576,FALSE
200,"Localized",0.5,0.1,2,8,"Uniform",-2.50633896819888e-05,-5.01267793639777e-05,0,0,0.0500000002878298,FALSE
200,"Localized",0.5,0.1,2,8,"Central",0.100677150567392,0.201354301134784,0.0392,0.0027445713690848,0.0546572942405795,FALSE
200,"Localized",0.5,0.1,2,8,"Tail",-0.164420039324534,-0.328840078649067,0.0542,0.00320194815698193,0.0624774583226576,FALSE
200,"Localized",0.5,0.2,0.5,1,"Uniform",-4.51126633094548e-05,-2.25563316547274e-05,0,0,0.0500000000582819,FALSE
200,"Localized",0.5,0.2,0.5,1,"Central",0.127129858337826,0.0635649291689132,0.0392,0.0027445713690848,0.050462971190307,FALSE
200,"Localized",0.5,0.2,0.5,1,"Tail",-0.207651156137219,-0.103825578068609,0.0512,0.0031170036894428,0.0512357528846404,FALSE
200,"Localized",0.5,0.2,0.5,2,"Uniform",-4.51126633094548e-05,-2.25563316547274e-05,0,0,0.0500000000582819,FALSE
200,"Localized",0.5,0.2,0.5,2,"Central",0.127129858337826,0.0635649291689132,0.0444,0.00291302729132427,0.050462971190307,FALSE
200,"Localized",0.5,0.2,0.5,2,"Tail",-0.207651156137219,-0.103825578068609,0.0492,0.00305873699425106,0.0512357528846404,FALSE
200,"Localized",0.5,0.2,0.5,3,"Uniform",-4.51126633094548e-05,-2.25563316547274e-05,0,0,0.0500000000582819,FALSE
200,"Localized",0.5,0.2,0.5,3,"Central",0.127129858337826,0.0635649291689132,0.0404,0.00278452293939195,0.050462971190307,FALSE
200,"Localized",0.5,0.2,0.5,3,"Tail",-0.207651156137219,-0.103825578068609,0.0552,0.0032296427046966,0.0512357528846404,FALSE
200,"Localized",0.5,0.2,0.5,5,"Uniform",-4.51126633094548e-05,-2.25563316547274e-05,0,0,0.0500000000582819,FALSE
200,"Localized",0.5,0.2,0.5,5,"Central",0.127129858337826,0.0635649291689132,0.0466,0.00298088711627931,0.050462971190307,FALSE
200,"Localized",0.5,0.2,0.5,5,"Tail",-0.207651156137219,-0.103825578068609,0.0578,0.00330027756408457,0.0512357528846404,FALSE
200,"Localized",0.5,0.2,0.5,8,"Uniform",-4.51126633094548e-05,-2.25563316547274e-05,0,0,0.0500000000582819,FALSE
200,"Localized",0.5,0.2,0.5,8,"Central",0.127129858337826,0.0635649291689132,0.0452,0.00293792307591605,0.050462971190307,FALSE
200,"Localized",0.5,0.2,0.5,8,"Tail",-0.207651156137219,-0.103825578068609,0.0516,0.00312849612433834,0.0512357528846404,FALSE
200,"Localized",0.5,0.2,1,1,"Uniform",-4.51126633094548e-05,-4.51126633094548e-05,0,0,0.0500000002331273,FALSE
200,"Localized",0.5,0.2,1,1,"Central",0.127129858337826,0.127129858337826,0.0404,0.00278452293939195,0.0518534474924345,FALSE
200,"Localized",0.5,0.2,1,1,"Tail",-0.207651156137219,-0.207651156137219,0.0644,0.00347138704266753,0.0549540060876024,FALSE
200,"Localized",0.5,0.2,1,2,"Uniform",-4.51126633094548e-05,-4.51126633094548e-05,0,0,0.0500000002331273,FALSE
200,"Localized",0.5,0.2,1,2,"Central",0.127129858337826,0.127129858337826,0.0346,0.0025846794772273,0.0518534474924345,FALSE
200,"Localized",0.5,0.2,1,2,"Tail",-0.207651156137219,-0.207651156137219,0.0562,0.00325704037432759,0.0549540060876024,FALSE
200,"Localized",0.5,0.2,1,3,"Uniform",-4.51126633094548e-05,-4.51126633094548e-05,0,0,0.0500000002331273,FALSE
200,"Localized",0.5,0.2,1,3,"Central",0.127129858337826,0.127129858337826,0.0374,0.00268332778467335,0.0518534474924345,FALSE
200,"Localized",0.5,0.2,1,3,"Tail",-0.207651156137219,-0.207651156137219,0.0592,0.0033375248313683,0.0549540060876024,FALSE
200,"Localized",0.5,0.2,1,5,"Uniform",-4.51126633094548e-05,-4.51126633094548e-05,0,0,0.0500000002331273,FALSE
200,"Localized",0.5,0.2,1,5,"Central",0.127129858337826,0.127129858337826,0.0424,0.00284963997726029,0.0518534474924345,FALSE
200,"Localized",0.5,0.2,1,5,"Tail",-0.207651156137219,-0.207651156137219,0.0574,0.0032895361375124,0.0549540060876024,FALSE
200,"Localized",0.5,0.2,1,8,"Uniform",-4.51126633094548e-05,-4.51126633094548e-05,0,0,0.0500000002331273,FALSE
200,"Localized",0.5,0.2,1,8,"Central",0.127129858337826,0.127129858337826,0.0476,0.00301112072159188,0.0518534474924345,FALSE
200,"Localized",0.5,0.2,1,8,"Tail",-0.207651156137219,-0.207651156137219,0.0544,0.0032075111847038,0.0549540060876024,FALSE
200,"Localized",0.5,0.2,1.5,1,"Uniform",-4.51126633094548e-05,-6.76689949641822e-05,0,0,0.0500000005245362,FALSE
200,"Localized",0.5,0.2,1.5,1,"Central",0.127129858337826,0.19069478750674,0.0376,0.00269021337443705,0.0541760520244724,FALSE
200,"Localized",0.5,0.2,1.5,1,"Tail",-0.207651156137219,-0.311476734205828,0.0692,0.00358918820905229,0.0611865183394184,FALSE
200,"Localized",0.5,0.2,1.5,2,"Uniform",-4.51126633094548e-05,-6.76689949641822e-05,0,0,0.0500000005245362,FALSE
200,"Localized",0.5,0.2,1.5,2,"Central",0.127129858337826,0.19069478750674,0.0328,0.00251889499582654,0.0541760520244724,FALSE
200,"Localized",0.5,0.2,1.5,2,"Tail",-0.207651156137219,-0.311476734205828,0.0576,0.00329491244193226,0.0611865183394184,FALSE
200,"Localized",0.5,0.2,1.5,3,"Uniform",-4.51126633094548e-05,-6.76689949641822e-05,0,0,0.0500000005245362,FALSE
200,"Localized",0.5,0.2,1.5,3,"Central",0.127129858337826,0.19069478750674,0.0362,0.00264157377334043,0.0541760520244724,FALSE
200,"Localized",0.5,0.2,1.5,3,"Tail",-0.207651156137219,-0.311476734205828,0.067,0.00353584501922808,0.0611865183394184,FALSE
200,"Localized",0.5,0.2,1.5,5,"Uniform",-4.51126633094548e-05,-6.76689949641822e-05,0,0,0.0500000005245362,FALSE
200,"Localized",0.5,0.2,1.5,5,"Central",0.127129858337826,0.19069478750674,0.0344,0.00257746542168852,0.0541760520244724,FALSE
200,"Localized",0.5,0.2,1.5,5,"Tail",-0.207651156137219,-0.311476734205828,0.0522,0.00314563697841947,0.0611865183394184,FALSE
200,"Localized",0.5,0.2,1.5,8,"Uniform",-4.51126633094548e-05,-6.76689949641822e-05,0,0,0.0500000005245362,FALSE
200,"Localized",0.5,0.2,1.5,8,"Central",0.127129858337826,0.19069478750674,0.0384,0.00271755183943195,0.0541760520244724,FALSE
200,"Localized",0.5,0.2,1.5,8,"Tail",-0.207651156137219,-0.311476734205828,0.057,0.00327874976172321,0.0611865183394184,FALSE
200,"Localized",0.5,0.2,2,1,"Uniform",-4.51126633094548e-05,-9.02253266189096e-05,0,0,0.0500000009325087,FALSE
200,"Localized",0.5,0.2,2,1,"Central",0.127129858337826,0.254259716675653,0.031,0.00245108139399735,0.0574382744374089,FALSE
200,"Localized",0.5,0.2,2,1,"Tail",-0.207651156137219,-0.415302312274438,0.0798,0.00383228287056162,0.0699822068472973,FALSE
200,"Localized",0.5,0.2,2,2,"Uniform",-4.51126633094548e-05,-9.02253266189096e-05,0,0,0.0500000009325087,FALSE
200,"Localized",0.5,0.2,2,2,"Central",0.127129858337826,0.254259716675653,0.0288,0.00236518751899294,0.0574382744374089,FALSE
200,"Localized",0.5,0.2,2,2,"Tail",-0.207651156137219,-0.415302312274438,0.0688,0.00357956868910208,0.0699822068472973,FALSE
200,"Localized",0.5,0.2,2,3,"Uniform",-4.51126633094548e-05,-9.02253266189096e-05,0,0,0.0500000009325087,FALSE
200,"Localized",0.5,0.2,2,3,"Central",0.127129858337826,0.254259716675653,0.0356,0.00262040607540129,0.0574382744374089,FALSE
200,"Localized",0.5,0.2,2,3,"Tail",-0.207651156137219,-0.415302312274438,0.0758,0.00374310993693747,0.0699822068472973,FALSE
200,"Localized",0.5,0.2,2,5,"Uniform",-4.51126633094548e-05,-9.02253266189096e-05,0,0,0.0500000009325087,FALSE
200,"Localized",0.5,0.2,2,5,"Central",0.127129858337826,0.254259716675653,0.03,0.00241246761636296,0.0574382744374089,FALSE
200,"Localized",0.5,0.2,2,5,"Tail",-0.207651156137219,-0.415302312274438,0.0718,0.00365088372863338,0.0699822068472973,FALSE
200,"Localized",0.5,0.2,2,8,"Uniform",-4.51126633094548e-05,-9.02253266189096e-05,0,0,0.0500000009325087,FALSE
200,"Localized",0.5,0.2,2,8,"Central",0.127129858337826,0.254259716675653,0.0368,0.00266254614983478,0.0574382744374089,FALSE
200,"Localized",0.5,0.2,2,8,"Tail",-0.207651156137219,-0.415302312274438,0.0622,0.00341558662604244,0.0699822068472973,FALSE
200,"Localized",0.75,0.05,0.5,1,"Uniform",-1.2531698588551e-05,-6.2658492942755e-06,0,0,0.0500000000044974,FALSE
200,"Localized",0.75,0.05,0.5,1,"Central",0.0125846610430436,0.00629233052152178,0.0432,0.00287519599331941,0.0500045354484228,FALSE
200,"Localized",0.75,0.05,0.5,1,"Tail",-0.0205735451293947,-0.0102867725646973,0.045,0.00293172304285381,0.0500121215308438,FALSE
200,"Localized",0.75,0.05,0.5,2,"Uniform",-1.2531698588551e-05,-6.2658492942755e-06,0,0,0.0500000000044974,FALSE
200,"Localized",0.75,0.05,0.5,2,"Central",0.0125846610430436,0.00629233052152178,0.045,0.00293172304285381,0.0500045354484228,FALSE
200,"Localized",0.75,0.05,0.5,2,"Tail",-0.0205735451293947,-0.0102867725646973,0.0426,0.00285605462132642,0.0500121215308438,FALSE
200,"Localized",0.75,0.05,0.5,3,"Uniform",-1.2531698588551e-05,-6.2658492942755e-06,0,0,0.0500000000044974,FALSE
200,"Localized",0.75,0.05,0.5,3,"Central",0.0125846610430436,0.00629233052152178,0.0516,0.00312849612433834,0.0500045354484228,FALSE
200,"Localized",0.75,0.05,0.5,3,"Tail",-0.0205735451293947,-0.0102867725646973,0.051,0.00311123769583746,0.0500121215308438,FALSE
200,"Localized",0.75,0.05,0.5,5,"Uniform",-1.2531698588551e-05,-6.2658492942755e-06,0,0,0.0500000000044974,FALSE
200,"Localized",0.75,0.05,0.5,5,"Central",0.0125846610430436,0.00629233052152178,0.0476,0.00301112072159188,0.0500045354484228,FALSE
200,"Localized",0.75,0.05,0.5,5,"Tail",-0.0205735451293947,-0.0102867725646973,0.0482,0.00302908435009658,0.0500121215308438,FALSE
200,"Localized",0.75,0.05,0.5,8,"Uniform",-1.2531698588551e-05,-6.2658492942755e-06,0,0,0.0500000000044974,FALSE
200,"Localized",0.75,0.05,0.5,8,"Central",0.0125846610430436,0.00629233052152178,0.0514,0.00312275647465504,0.0500045354484228,FALSE
200,"Localized",0.75,0.05,0.5,8,"Tail",-0.0205735451293947,-0.0102867725646973,0.0534,0.00317957355631223,0.0500121215308438,FALSE
200,"Localized",0.75,0.05,1,1,"Uniform",-1.2531698588551e-05,-1.2531698588551e-05,0,0,0.0500000000179894,FALSE
200,"Localized",0.75,0.05,1,1,"Central",0.0125846610430436,0.0125846610430436,0.0474,0.00300510365877785,0.0500181419447845,FALSE
200,"Localized",0.75,0.05,1,1,"Tail",-0.0205735451293947,-0.0205735451293947,0.054,0.00319637294444813,0.0500484872024868,FALSE
200,"Localized",0.75,0.05,1,2,"Uniform",-1.2531698588551e-05,-1.2531698588551e-05,0,0,0.0500000000179894,FALSE
200,"Localized",0.75,0.05,1,2,"Central",0.0125846610430436,0.0125846610430436,0.0456,0.00295027591929975,0.0500181419447845,FALSE
200,"Localized",0.75,0.05,1,2,"Tail",-0.0205735451293947,-0.0205735451293947,0.0432,0.00287519599331941,0.0500484872024868,FALSE
200,"Localized",0.75,0.05,1,3,"Uniform",-1.2531698588551e-05,-1.2531698588551e-05,0,0,0.0500000000179894,FALSE
200,"Localized",0.75,0.05,1,3,"Central",0.0125846610430436,0.0125846610430436,0.0538,0.00319078548323136,0.0500181419447845,FALSE
200,"Localized",0.75,0.05,1,3,"Tail",-0.0205735451293947,-0.0205735451293947,0.0502,0.00308804015517933,0.0500484872024868,FALSE
200,"Localized",0.75,0.05,1,5,"Uniform",-1.2531698588551e-05,-1.2531698588551e-05,0,0,0.0500000000179894,FALSE
200,"Localized",0.75,0.05,1,5,"Central",0.0125846610430436,0.0125846610430436,0.05,0.00308220700148449,0.0500181419447845,FALSE
200,"Localized",0.75,0.05,1,5,"Tail",-0.0205735451293947,-0.0205735451293947,0.0518,0.0031342227106573,0.0500484872024868,FALSE
200,"Localized",0.75,0.05,1,8,"Uniform",-1.2531698588551e-05,-1.2531698588551e-05,0,0,0.0500000000179894,FALSE
200,"Localized",0.75,0.05,1,8,"Central",0.0125846610430436,0.0125846610430436,0.0542,0.00320194815698193,0.0500181419447845,FALSE
200,"Localized",0.75,0.05,1,8,"Tail",-0.0205735451293947,-0.0205735451293947,0.0506,0.00309966578843591,0.0500484872024868,FALSE
200,"Localized",0.75,0.05,1.5,1,"Uniform",-1.2531698588551e-05,-1.87975478828265e-05,0,0,0.0500000000404762,FALSE
200,"Localized",0.75,0.05,1.5,1,"Central",0.0125846610430436,0.0188769915645654,0.0496,0.00307049963361014,0.0500408199423036,FALSE
200,"Localized",0.75,0.05,1.5,1,"Tail",-0.0205735451293947,-0.030860317694092,0.0402,0.00277791144567281,0.0501091002510909,FALSE
200,"Localized",0.75,0.05,1.5,2,"Uniform",-1.2531698588551e-05,-1.87975478828265e-05,0,0,0.0500000000404762,FALSE
200,"Localized",0.75,0.05,1.5,2,"Central",0.0125846610430436,0.0188769915645654,0.0548,0.00321860093829602,0.0500408199423036,FALSE
200,"Localized",0.75,0.05,1.5,2,"Tail",-0.0205735451293947,-0.030860317694092,0.0422,0.00284320804725929,0.0501091002510909,FALSE
200,"Localized",0.75,0.05,1.5,3,"Uniform",-1.2531698588551e-05,-1.87975478828265e-05,0,0,0.0500000000404762,FALSE
200,"Localized",0.75,0.05,1.5,3,"Central",0.0125846610430436,0.0188769915645654,0.0588,0.00332693733033852,0.0500408199423036,FALSE
200,"Localized",0.75,0.05,1.5,3,"Tail",-0.0205735451293947,-0.030860317694092,0.0536,0.00318518570887162,0.0501091002510909,FALSE
200,"Localized",0.75,0.05,1.5,5,"Uniform",-1.2531698588551e-05,-1.87975478828265e-05,0,0,0.0500000000404762,FALSE
200,"Localized",0.75,0.05,1.5,5,"Central",0.0125846610430436,0.0188769915645654,0.0478,0.00301712313305241,0.0500408199423036,FALSE
200,"Localized",0.75,0.05,1.5,5,"Tail",-0.0205735451293947,-0.030860317694092,0.0512,0.0031170036894428,0.0501091002510909,FALSE
200,"Localized",0.75,0.05,1.5,8,"Uniform",-1.2531698588551e-05,-1.87975478828265e-05,0,0,0.0500000000404762,FALSE
200,"Localized",0.75,0.05,1.5,8,"Central",0.0125846610430436,0.0188769915645654,0.049,0.00305283474822991,0.0500408199423036,FALSE
200,"Localized",0.75,0.05,1.5,8,"Tail",-0.0205735451293947,-0.030860317694092,0.049,0.00305283474822991,0.0501091002510909,FALSE
200,"Localized",0.75,0.05,2,1,"Uniform",-1.2531698588551e-05,-2.5063397177102e-05,0,0,0.0500000000719575,FALSE
200,"Localized",0.75,0.05,2,1,"Central",0.0125846610430436,0.0251693220860871,0.0462,0.00296868859936505,0.0500725701961394,FALSE
200,"Localized",0.75,0.05,2,1,"Tail",-0.0205735451293947,-0.0411470902587893,0.0528,0.00316266216975509,0.0501939660663426,FALSE
200,"Localized",0.75,0.05,2,2,"Uniform",-1.2531698588551e-05,-2.5063397177102e-05,0,0,0.0500000000719575,FALSE
200,"Localized",0.75,0.05,2,2,"Central",0.0125846610430436,0.0251693220860871,0.0492,0.00305873699425106,0.0500725701961394,FALSE
200,"Localized",0.75,0.05,2,2,"Tail",-0.0205735451293947,-0.0411470902587893,0.047,0.00299302522541993,0.0501939660663426,FALSE
200,"Localized",0.75,0.05,2,3,"Uniform",-1.2531698588551e-05,-2.5063397177102e-05,0,0,0.0500000000719575,FALSE
200,"Localized",0.75,0.05,2,3,"Central",0.0125846610430436,0.0251693220860871,0.0516,0.00312849612433834,0.0500725701961394,FALSE
200,"Localized",0.75,0.05,2,3,"Tail",-0.0205735451293947,-0.0411470902587893,0.054,0.00319637294444813,0.0501939660663426,FALSE
200,"Localized",0.75,0.05,2,5,"Uniform",-1.2531698588551e-05,-2.5063397177102e-05,0,0,0.0500000000719575,FALSE
200,"Localized",0.75,0.05,2,5,"Central",0.0125846610430436,0.0251693220860871,0.048,0.00302311098043059,0.0500725701961394,FALSE
200,"Localized",0.75,0.05,2,5,"Tail",-0.0205735451293947,-0.0411470902587893,0.0552,0.0032296427046966,0.0501939660663426,FALSE
200,"Localized",0.75,0.05,2,8,"Uniform",-1.2531698588551e-05,-2.5063397177102e-05,0,0,0.0500000000719575,FALSE
200,"Localized",0.75,0.05,2,8,"Central",0.0125846610430436,0.0251693220860871,0.0532,0.00317394895989208,0.0500725701961394,FALSE
200,"Localized",0.75,0.05,2,8,"Tail",-0.0205735451293947,-0.0411470902587893,0.0558,0.00324611644892786,0.0501939660663426,FALSE
200,"Localized",0.75,0.1,0.5,1,"Uniform",-2.27124269483004e-05,-1.13562134741502e-05,0,0,0.0500000000147728,FALSE
200,"Localized",0.75,0.1,0.5,1,"Central",0.0165851897439836,0.00829259487199179,0.0526,0.00315699984162179,0.0500078773286388,FALSE
200,"Localized",0.75,0.1,0.5,1,"Tail",-0.0271275085762082,-0.0135637542881041,0.055,0.0032241277890307,0.05002107470007,FALSE
200,"Localized",0.75,0.1,0.5,2,"Uniform",-2.27124269483004e-05,-1.13562134741502e-05,0,0,0.0500000000147728,FALSE
200,"Localized",0.75,0.1,0.5,2,"Central",0.0165851897439836,0.00829259487199179,0.053,0.00316831185333767,0.0500078773286388,FALSE
200,"Localized",0.75,0.1,0.5,2,"Tail",-0.0271275085762082,-0.0135637542881041,0.0408,0.00279769047608916,0.05002107470007,FALSE
200,"Localized",0.75,0.1,0.5,3,"Uniform",-2.27124269483004e-05,-1.13562134741502e-05,0,0,0.0500000000147728,FALSE
200,"Localized",0.75,0.1,0.5,3,"Central",0.0165851897439836,0.00829259487199179,0.0526,0.00315699984162179,0.0500078773286388,FALSE
200,"Localized",0.75,0.1,0.5,3,"Tail",-0.0271275085762082,-0.0135637542881041,0.0516,0.00312849612433834,0.05002107470007,FALSE
200,"Localized",0.75,0.1,0.5,5,"Uniform",-2.27124269483004e-05,-1.13562134741502e-05,0,0,0.0500000000147728,FALSE
200,"Localized",0.75,0.1,0.5,5,"Central",0.0165851897439836,0.00829259487199179,0.0576,0.00329491244193226,0.0500078773286388,FALSE
200,"Localized",0.75,0.1,0.5,5,"Tail",-0.0271275085762082,-0.0135637542881041,0.0508,0.00310545842026584,0.05002107470007,FALSE
200,"Localized",0.75,0.1,0.5,8,"Uniform",-2.27124269483004e-05,-1.13562134741502e-05,0,0,0.0500000000147728,FALSE
200,"Localized",0.75,0.1,0.5,8,"Central",0.0165851897439836,0.00829259487199179,0.0536,0.00318518570887162,0.0500078773286388,FALSE
200,"Localized",0.75,0.1,0.5,8,"Tail",-0.0271275085762082,-0.0135637542881041,0.0596,0.00334806929438445,0.05002107470007,FALSE
200,"Localized",0.75,0.1,1,1,"Uniform",-2.27124269483004e-05,-2.27124269483004e-05,0,0,0.0500000000590913,FALSE
200,"Localized",0.75,0.1,1,1,"Central",0.0165851897439836,0.0165851897439836,0.0496,0.00307049963361014,0.0500315097703187,FALSE
200,"Localized",0.75,0.1,1,1,"Tail",-0.0271275085762082,-0.0271275085762082,0.049,0.00305283474822991,0.0500843020617354,FALSE
200,"Localized",0.75,0.1,1,2,"Uniform",-2.27124269483004e-05,-2.27124269483004e-05,0,0,0.0500000000590913,FALSE
200,"Localized",0.75,0.1,1,2,"Central",0.0165851897439836,0.0165851897439836,0.0512,0.0031170036894428,0.0500315097703187,FALSE
200,"Localized",0.75,0.1,1,2,"Tail",-0.0271275085762082,-0.0271275085762082,0.0514,0.00312275647465504,0.0500843020617354,FALSE
200,"Localized",0.75,0.1,1,3,"Uniform",-2.27124269483004e-05,-2.27124269483004e-05,0,0,0.0500000000590913,FALSE
200,"Localized",0.75,0.1,1,3,"Central",0.0165851897439836,0.0165851897439836,0.0502,0.00308804015517933,0.0500315097703187,FALSE
200,"Localized",0.75,0.1,1,3,"Tail",-0.0271275085762082,-0.0271275085762082,0.0502,0.00308804015517933,0.0500843020617354,FALSE
200,"Localized",0.75,0.1,1,5,"Uniform",-2.27124269483004e-05,-2.27124269483004e-05,0,0,0.0500000000590913,FALSE
200,"Localized",0.75,0.1,1,5,"Central",0.0165851897439836,0.0165851897439836,0.0508,0.00310545842026584,0.0500315097703187,FALSE
200,"Localized",0.75,0.1,1,5,"Tail",-0.0271275085762082,-0.0271275085762082,0.0532,0.00317394895989208,0.0500843020617354,FALSE
200,"Localized",0.75,0.1,1,8,"Uniform",-2.27124269483004e-05,-2.27124269483004e-05,0,0,0.0500000000590913,FALSE
200,"Localized",0.75,0.1,1,8,"Central",0.0165851897439836,0.0165851897439836,0.051,0.00311123769583746,0.0500315097703187,FALSE
200,"Localized",0.75,0.1,1,8,"Tail",-0.0271275085762082,-0.0271275085762082,0.0516,0.00312849612433834,0.0500843020617354,FALSE
200,"Localized",0.75,0.1,1.5,1,"Uniform",-2.27124269483004e-05,-3.40686404224506e-05,0,0,0.0500000001329553,FALSE
200,"Localized",0.75,0.1,1.5,1,"Central",0.0165851897439836,0.0248777846159754,0.0512,0.0031170036894428,0.0500708986920069,FALSE
200,"Localized",0.75,0.1,1.5,1,"Tail",-0.0271275085762082,-0.0406912628643124,0.0476,0.00301112072159188,0.0501896918631887,FALSE
200,"Localized",0.75,0.1,1.5,2,"Uniform",-2.27124269483004e-05,-3.40686404224506e-05,0,0,0.0500000001329553,FALSE
